AQI,AirQuality,CO,MonitoringStations,NO2,O31,O38,PM10,PM25,SO2,name,pollutants
78,良,0.7,紫阳,65,23,59,72,57,12,福州,细颗粒物(PM2.5)
156,中度污染,1.1,桐源党溪,45,15,17,152,119,12,抚州,细颗粒物(PM2.5)
158,中度污染,1.0,市站,55,10,13,154,120,11,抚州,细颗粒物(PM2.5)
38,优,0.5,九龙,19,32,59,35,26,4,福州,_
152,中度污染,1.5,血防站,41,9,12,157,116,10,抚州,细颗粒物(PM2.5)
183,中度污染,1.8,采茶剧团,41,6,8,181,138,6,抚州,细颗粒物(PM2.5)
158,中度污染,1.2,医学分院,44,10,11,149,120,9,抚州,细颗粒物(PM2.5)
59,良,0.3,监测站,45,25,38,68,30,5,甘南州,颗粒物(PM10)
138,轻度污染,1.8,通天岩,22,52,75,122,105,22,赣州,细颗粒物(PM2.5)
149,轻度污染,1.9,地委,32,38,48,140,114,20,赣州,细颗粒物(PM2.5)
143,轻度污染,2.4,气象台,31,31,50,139,109,40,赣州,细颗粒物(PM2.5)
158,中度污染,1.7,市图书馆,30,42,58,155,120,20,赣州,细颗粒物(PM2.5)
138,轻度污染,2.9,华坚鞋城,39,37,56,154,105,29,赣州,细颗粒物(PM2.5)
50,优,0.4,州环保局,9,47,41,50,19,5,甘孜藏族自治州,_
57,良,0.3,水桥子,18,73,82,61,40,20,甘孜州,细颗粒物(PM2.5)
52,良,0.6,州环保局,5,92,105,53,34,2,甘孜州,颗粒物(PM10)
62,良,0.8,小平旧居,19,14,25,52,44,7,广安,细颗粒物(PM2.5)
59,良,1.1,市委,33,11,19,67,37,11,广安,颗粒物(PM10)
84,良,1.2,友谊中学,36,6,15,74,62,9,广安,细颗粒物(PM2.5)
57,良,1.1,广电花园,46,7,16,63,32,7,广安,颗粒物(PM10)
55,良,1.0,北辰小学,30,8,16,48,39,6,广安,细颗粒物(PM2.5)
56,良,0.8,黑石坡,27,62,71,61,21,14,广元,颗粒物(PM10)
55,良,0.8,老城,62,35,55,60,22,26,广元,颗粒物(PM10)
62,良,0.8,南坝,57,30,61,73,11,13,广元,颗粒物(PM10)
72,良,0.7,监测站,60,26,51,90,52,17,广元,细颗粒物(PM2.5)
178,中度污染,1.6,广雅中学,139,2,2,211,134,29,广州,细颗粒物(PM2.5)
142,轻度污染,1.6,市五中,57,3,3,124,108,26,广州,细颗粒物(PM2.5)
117,轻度污染,1.3,广东商学院,118,4,3,184,85,17,广州,颗粒物(PM10)
135,轻度污染,1.1,市八十六中,119,4,3,187,103,16,广州,细颗粒物(PM2.5)
255,重度污染,2.9,番禺中学,227,6,12,234,205,28,广州,细颗粒物(PM2.5)
125,轻度污染,0.7,德智高中,32,68,139,103,95,80,贵港,细颗粒物(PM2.5)
128,轻度污染,1.3,江南子站　,56,_,15,174,97,57,贵港,细颗粒物(PM2.5)
105,轻度污染,0.8,花都师范,50,68,31,104,79,31,广州,细颗粒物(PM2.5)
170,中度污染,1.5,市监测站,134,3,3,187,129,25,广州,细颗粒物(PM2.5)
108,轻度污染,0.9,九龙镇镇龙,38,30,12,_,81,25,广州,细颗粒物(PM2.5)
175,中度污染,1.8,麓湖,109,3,3,_,132,14,广州,细颗粒物(PM2.5)
122,轻度污染,1.2,贵城子站,55,7,28,148,92,23,贵港,细颗粒物(PM2.5)
125,轻度污染,1.4,荷城子站,60,10,28,152,95,18,贵港,细颗粒物(PM2.5)
152,中度污染,1.0,电子科大尧山校区,19,67,68,116,116,13,桂林,细颗粒物(PM2.5)
162,中度污染,1.1,监测站,37,37,57,_,123,19,桂林,细颗粒物(PM2.5)
138,轻度污染,0.9,龙隐路小学,30,46,57,106,105,16,桂林,细颗粒物(PM2.5)
166,中度污染,1.0,八中,35,41,48,_,126,16,桂林,细颗粒物(PM2.5)
84,良,0.8,帽峰山森林公园,28,93,110,64,62,25,广州,细颗粒物(PM2.5)
102,轻度污染,1.1,体育西,121,2,1,117,76,25,广州,细颗粒物(PM2.5)
60,良,0.6,马鞍山,16,53,55,49,43,8,贵阳,细颗粒物(PM2.5)
72,良,0.7,市环保站,41,58,55,63,52,27,贵阳,细颗粒物(PM2.5)
54,良,0.8,太慈桥,26,64,56,58,34,15,贵阳,颗粒物(PM10)
58,良,0.5,桐木岭,8,109,69,59,41,8,贵阳,细颗粒物(PM2.5)
79,良,0.8,燕子冲,15,66,54,78,58,10,贵阳,细颗粒物(PM2.5)
59,良,0.6,碧云窝,30,46,52,65,42,15,贵阳,细颗粒物(PM2.5)
52,良,1.0,玛沁县大武镇,10,28,58,51,36,60,果洛州,细颗粒物(PM2.5)
67,良,1.0,中院村,34,49,49,49,48,43,贵阳,细颗粒物(PM2.5)
72,良,0.8,红边门,30,66,63,67,52,20,贵阳,细颗粒物(PM2.5)
70,良,0.7,新华路,19,61,56,65,51,15,贵阳,细颗粒物(PM2.5)
67,良,0.7,鉴湖路,24,75,76,66,48,5,贵阳,细颗粒物(PM2.5)
57,良,1.1,马园,44,13,12,63,28,14,固原,颗粒物(PM10)
54,良,1.5,监测站,66,16,22,58,23,22,固原,颗粒物(PM10)
64,良,1.6,新区,68,5,5,77,40,11,固原,颗粒物(PM10)
64,良,1.2,岭北,44,47,45,61,46,48,哈尔滨,细颗粒物(PM2.5)
60,良,1.3,松北商大,47,38,21,69,38,33,哈尔滨,颗粒物(PM10)
52,良,0.4,阿城会宁,33,60,51,53,30,32,哈尔滨,颗粒物(PM10)
65,良,0.3,太平宏伟公园,68,16,21,80,37,83,哈尔滨,颗粒物(PM10)
66,良,1.2,道外承德广场,63,19,16,81,41,80,哈尔滨,颗粒物(PM10)
55,良,0.7,海晏县西海镇,22,54,55,60,30,17,海北州,颗粒物(PM10)
67,良,0.9,香坊红旗大街,65,19,22,75,48,76,哈尔滨,细颗粒物(PM2.5)
70,良,1.2,动力和平路,70,14,32,89,44,99,哈尔滨,颗粒物(PM10)
71,良,1.4,道里建国路,58,29,17,92,50,62,哈尔滨,颗粒物(PM10)
57,良,1.5,平房东轻厂,26,51,52,63,39,27,哈尔滨,颗粒物(PM10)
115,轻度污染,2.2,平安高铁新区,59,4,5,118,87,53,海东地区,细颗粒物(PM2.5)
87,良,0.9,呼兰师专,53,24,16,79,64,30,哈尔滨,细颗粒物(PM2.5)
59,良,1.4,省农科院,52,35,23,67,41,38,哈尔滨,颗粒物(PM10)
52,良,0.3,秀英海南医院,8,59,61,54,32,6,海口,颗粒物(PM10)
38,优,0.6,蓓蕾幼儿园,19,33,42,38,20,6,海门,_
241,重度污染,1.9,社会福利院,31,80,69,230,191,10,海门,细颗粒物(PM2.5)
49,优,0.5,海南师范大学,10,76,78,49,29,6,海口,_
52,良,0.7,龙华路环保局宿舍,19,51,61,54,29,8,海口,颗粒物(PM10)
50,优,2.0,共和县恰卜恰镇,27,34,34,50,32,8,海南州,_
33,优,0.5,德令哈市,4,78,76,33,18,17,海西州,_
43,优,2.3,地区监测站,18,48,33,_,30,23,哈密地区,_
42,优,2.3,哈密师范学校,45,38,18,42,25,20,哈密地区,_
401,严重污染,5.4,环保局,98,3,2,448,351,32,邯郸,细颗粒物(PM2.5)
387,严重污染,5.1,东污水处理厂,89,7,6,483,337,36,邯郸,细颗粒物(PM2.5)
429,严重污染,5.6,矿院,86,2,2,517,393,39,邯郸,细颗粒物(PM2.5)
378,严重污染,5.3,丛台公园,93,1,_,445,328,38,邯郸,细颗粒物(PM2.5)
112,轻度污染,1.3,滨江,71,4,4,137,84,21,杭州,细颗粒物(PM2.5)
172,中度污染,1.3,西溪,83,9,9,206,130,13,杭州,细颗粒物(PM2.5)
64,良,1.2,千岛湖,61,7,4,53,46,8,杭州,细颗粒物(PM2.5)
149,轻度污染,1.0,下沙,73,2,7,141,114,15,杭州,细颗粒物(PM2.5)
130,轻度污染,1.2,卧龙桥,61,1,1,162,99,14,杭州,细颗粒物(PM2.5)
156,中度污染,1.4,浙江农大,65,3,3,202,119,13,杭州,细颗粒物(PM2.5)
215,重度污染,1.6,朝晖五区,86,3,3,243,165,22,杭州,细颗粒物(PM2.5)
166,中度污染,1.3,和睦小学,80,2,2,205,126,13,杭州,细颗粒物(PM2.5)
140,轻度污染,0.9,临平镇,59,7,2,180,107,9,杭州,细颗粒物(PM2.5)
159,中度污染,1.2,城厢镇,71,6,6,204,121,20,杭州,细颗粒物(PM2.5)
142,轻度污染,1.3,云栖,61,3,3,165,108,13,杭州,细颗粒物(PM2.5)
79,良,0.7,汉川机床厂子校,11,36,41,74,58,6,汉中,细颗粒物(PM2.5)
145,轻度污染,2.4,市监测站,42,5,6,128,111,16,汉中,细颗粒物(PM2.5)
158,中度污染,2.2,鑫源开发区,64,9,9,165,120,23,汉中,细颗粒物(PM2.5)
134,轻度污染,1.8,南郑大河坎水厂,31,8,9,133,102,29,汉中,细颗粒物(PM2.5)
118,轻度污染,0.7,东仁乐园,38,6,14,113,89,5,河池,细颗粒物(PM2.5)
138,轻度污染,2.3,市环保站,37,5,6,215,105,9,河池,细颗粒物(PM2.5)
153,中度污染,0.9,市疾控中心,43,3,3,138,117,12,河池,细颗粒物(PM2.5)
118,轻度污染,1.6,市监测站,66,18,10,159,89,16,鹤壁,细颗粒物(PM2.5)
342,严重污染,3.1,市交警支队,108,16,13,453,285,20,鹤壁,颗粒物(PM10)
295,重度污染,3.7,迎宾馆,104,12,9,416,239,17,鹤壁,颗粒物(PM10)
173,中度污染,1.7,明珠广场,67,2,7,_,131,9,合肥,细颗粒物(PM2.5)
195,中度污染,1.3,三里街,71,6,20,_,146,2,合肥,细颗粒物(PM2.5)
183,中度污染,1.5,琥珀山庄,63,5,22,_,138,6,合肥,细颗粒物(PM2.5)
148,轻度污染,1.0,董铺水库,32,27,30,_,113,5,合肥,细颗粒物(PM2.5)
182,中度污染,1.6,长江中路,58,7,22,_,137,9,合肥,细颗粒物(PM2.5)
202,重度污染,1.2,庐阳区,54,11,26,_,152,9,合肥,细颗粒物(PM2.5)
201,重度污染,1.3,瑶海区,72,13,30,_,151,2,合肥,细颗粒物(PM2.5)
212,重度污染,1.6,包河区,57,18,21,_,162,2,合肥,细颗粒物(PM2.5)
207,重度污染,1.4,滨湖新区,78,2,18,_,157,4,合肥,细颗粒物(PM2.5)
201,重度污染,1.3,高新区,54,7,23,_,151,3,合肥,细颗粒物(PM2.5)
103,轻度污染,2.4,哈啤分公司,73,14,26,125,77,19,鹤岗,细颗粒物(PM2.5)
105,轻度污染,1.2,斯达机电,48,29,38,123,79,19,鹤岗,细颗粒物(PM2.5)
500,严重污染,7.9,东山纸板厂,72,7,6,790,289,29,鹤岗,颗粒物(PM10)
31,优,0.4,五号水库,11,53,50,31,9,5,鹤岗,_
56,良,1.4,交通局　,26,68,68,61,30,55,黑河,颗粒物(PM10)
62,良,0.9,党校,17,71,69,63,44,78,黑河,细颗粒物(PM2.5)
104,轻度污染,1.0,地震局　,25,61,61,121,78,60,黑河,细颗粒物(PM2.5)
358,严重污染,3.4,电机北厂,80,3,4,407,308,19,衡水,细颗粒物(PM2.5)
331,严重污染,2.9,市监测站,78,7,7,430,281,23,衡水,细颗粒物(PM2.5)
371,严重污染,3.0,市环保局,83,8,9,431,321,21,衡水,细颗粒物(PM2.5)
231,重度污染,1.2,原169医院,44,15,21,182,181,7,衡阳,细颗粒物(PM2.5)
222,重度污染,1.5,衡阳化工总厂,23,15,21,197,172,19,衡阳,细颗粒物(PM2.5)
227,重度污染,1.6,珠晖区环保局,46,9,15,185,177,19,衡阳,细颗粒物(PM2.5)
234,重度污染,1.5,市委党校,31,14,22,_,184,13,衡阳,细颗粒物(PM2.5)
222,重度污染,1.5,市监测站,41,13,22,_,172,15,衡阳,细颗粒物(PM2.5)
209,重度污染,4.1,地区站,28,36,43,356,78,19,和田地区,颗粒物(PM10)
153,中度污染,2.3,古江巴格乡院内,27,40,36,255,97,23,和田地区,颗粒物(PM10)
233,重度污染,1.4,真空机电公司,43,8,18,204,183,34,衡阳,细颗粒物(PM2.5)
70,良,0.9,源西,51,33,43,71,51,9,河源,细颗粒物(PM2.5)
87,良,1.1,东埔,44,25,37,65,64,13,河源,细颗粒物(PM2.5)
71,良,1.2,老城,57,4,9,92,49,14,河源,颗粒物(PM10)
277,重度污染,2.3,市气象局,51,19,26,342,227,6,菏泽,细颗粒物(PM2.5)
258,重度污染,2.5,市政协,40,33,37,287,208,6,菏泽,细颗粒物(PM2.5)
265,重度污染,2.7,菏泽学院,51,28,33,282,215,7,菏泽,细颗粒物(PM2.5)
158,中度污染,1.2,环保小区,19,46,49,144,120,14,贺州,细颗粒物(PM2.5)
143,轻度污染,1.6,政协大楼,24,49,43,132,109,12,贺州,细颗粒物(PM2.5)
57,良,0.7,污水处理厂,14,39,55,44,40,14,红河州,细颗粒物(PM2.5)
53,良,0.6,监测站,8,61,61,50,37,9,红河州,细颗粒物(PM2.5)
63,良,0.7,州图书馆,12,52,60,_,45,6,红河州,细颗粒物(PM2.5)
125,轻度污染,1.5,钵池山,60,30,31,159,95,8,淮安,细颗粒物(PM2.5)
143,轻度污染,2.1,北京南路,57,34,49,186,109,15,淮安,细颗粒物(PM2.5)
130,轻度污染,1.4,市监测站,74,33,44,169,99,15,淮安,细颗粒物(PM2.5)
147,轻度污染,1.6,楚州区监测站,63,27,44,198,112,20,淮安,细颗粒物(PM2.5)
140,轻度污染,1.7,淮阴区监测站,87,16,31,189,107,9,淮安,细颗粒物(PM2.5)
218,重度污染,2.1,监测站,73,10,21,242,168,21,淮北,细颗粒物(PM2.5)
319,严重污染,1.8,烈山区政府,85,3,31,274,269,147,淮北,细颗粒物(PM2.5)
255,重度污染,2.2,职业技术学院,75,6,20,243,205,19,淮北,细颗粒物(PM2.5)
140,轻度污染,1.3,林科所,21,57,63,145,107,11,怀化,细颗粒物(PM2.5)
138,轻度污染,0.8,河西地税局,20,61,72,125,105,8,怀化,细颗粒物(PM2.5)
130,轻度污染,1.2,市四医院,21,68,68,143,99,16,怀化,细颗粒物(PM2.5)
166,中度污染,1.2,监测楼,18,68,68,_,126,13,怀化,细颗粒物(PM2.5)
160,中度污染,1.1,市委党校,25,62,61,172,122,27,怀化,细颗粒物(PM2.5)
217,重度污染,1.2,潘集区政府,54,16,28,207,167,14,淮南,细颗粒物(PM2.5)
217,重度污染,1.9,师范学院,79,8,17,198,167,19,淮南,细颗粒物(PM2.5)
221,重度污染,1.4,谢家集区政府,60,8,24,203,171,29,淮南,细颗粒物(PM2.5)
207,重度污染,1.3,八公山区政府,64,11,20,172,157,57,淮南,细颗粒物(PM2.5)
206,重度污染,1.1,焦岗湖风景区管理处,45,2,8,161,156,10,淮南,细颗粒物(PM2.5)
210,重度污染,1.4,益益乳业工业园,75,6,22,184,160,33,淮南,细颗粒物(PM2.5)
176,中度污染,2.0,职工中心,27,16,25,167,133,3,黄冈,细颗粒物(PM2.5)
166,中度污染,1.5,红卫路,24,15,23,190,126,9,黄冈,细颗粒物(PM2.5)
52,良,1.2,同仁县隆务镇,28,39,60,53,35,51,黄南州,颗粒物(PM10)
93,良,1.1,黄山区政府5号楼,28,23,18,90,69,15,黄山,细颗粒物(PM2.5)
107,轻度污染,1.1,延安路89号,21,25,21,111,80,7,黄山,细颗粒物(PM2.5)
90,良,1.0,黄山东路89号,37,16,18,75,67,4,黄山,细颗粒物(PM2.5)
133,轻度污染,2.5,呼市一监,61,16,21,153,101,46,呼和浩特,细颗粒物(PM2.5)
74,良,2.6,小召,73,9,11,97,47,59,呼和浩特,颗粒物(PM10)
195,中度污染,1.8,沈家营,39,13,15,221,146,19,黄石,细颗粒物(PM2.5)
68,良,1.5,兴松小区,75,7,8,86,28,57,呼和浩特,颗粒物(PM10)
127,轻度污染,4.3,糖厂,71,5,5,164,96,57,呼和浩特,细颗粒物(PM2.5)
72,良,1.5,如意水处理厂,57,2,2,78,52,40,呼和浩特,细颗粒物(PM2.5)
179,中度污染,1.8,陈家湾,44,6,7,188,135,9,黄石,细颗粒物(PM2.5)
62,良,0.7,经济开发区,22,99,49,68,44,5,黄石,细颗粒物(PM2.5)
221,重度污染,1.9,团城山,33,18,17,195,171,10,黄石,细颗粒物(PM2.5)
118,轻度污染,1.3,河南岸金山湖子站,65,9,18,100,89,18,惠州,细颗粒物(PM2.5)
69,良,1.7,二十九中,62,9,10,87,33,26,呼和浩特,颗粒物(PM10)
78,良,1.7,工大金川校区,65,5,6,106,52,62,呼和浩特,颗粒物(PM10)
80,良,2.4,化肥厂生活区,56,7,11,95,59,25,呼和浩特,细颗粒物(PM2.5)
200,中度污染,1.7,笔架山北路,49,3,6,199,150,6,黄石,细颗粒物(PM2.5)
190,中度污染,2.9,龙港区,87,21,26,154,143,85,葫芦岛,细颗粒物(PM2.5)
123,轻度污染,3.3,化工街,68,3,_,130,93,72,葫芦岛,细颗粒物(PM2.5)
82,良,2.9,新区,94,16,19,110,60,95,葫芦岛,细颗粒物(PM2.5)
160,中度污染,3.3,东城区,52,8,6,159,122,103,葫芦岛,细颗粒物(PM2.5)
127,轻度污染,1.2,下埔横江三路子站,74,8,22,_,96,26,惠州,细颗粒物(PM2.5)
97,良,1.3,江北云山西路子站,78,4,16,109,72,15,惠州,细颗粒物(PM2.5)
87,良,1.3,惠阳区承修路船湖子站,44,26,48,_,64,9,惠州,细颗粒物(PM2.5)
107,轻度污染,1.4,大亚湾管委会子站,71,12,36,_,80,16,惠州,细颗粒物(PM2.5)
22,优,0.4,区环保局,21,47,57,22,5,6,呼伦贝尔,_
27,优,0.6,国华电力东,16,57,66,27,18,5,呼伦贝尔,_
122,轻度污染,0.8,城西水厂,59,21,15,121,92,12,湖州,细颗粒物(PM2.5)
124,轻度污染,1.4,佳纺,52,15,13,109,94,18,佳木斯,细颗粒物(PM2.5)
109,轻度污染,1.1,发电厂,36,27,18,93,82,6,佳木斯,细颗粒物(PM2.5)
201,重度污染,1.757,吉山新村,145,8,11,194,151,35,湖州,细颗粒物(PM2.5)
149,轻度污染,1.0,仁皇山新区,47,13,14,_,114,15,湖州,细颗粒物(PM2.5)
32,优,0.511,吴兴区,15,102,82,25,20,12,湖州,_
152,中度污染,1.2,吴兴区站,45,27,15,134,116,17,湖州,细颗粒物(PM2.5)
139,轻度污染,1.8,环保局,63,9,7,123,106,19,佳木斯,细颗粒物(PM2.5)
107,轻度污染,1.5,十一中,70,6,3,128,80,38,佳木斯,细颗粒物(PM2.5)
79,良,1.3,四丰,64,22,62,66,58,16,佳木斯,细颗粒物(PM2.5)
152,中度污染,1.3,红声器材厂,30,20,31,133,116,34,吉安,细颗粒物(PM2.5)
139,轻度污染,0.3,市森林工业局,41,15,28,145,106,32,吉安,细颗粒物(PM2.5)
163,中度污染,1.4,市环境监测站,55,7,18,177,124,30,吉安,细颗粒物(PM2.5)
128,轻度污染,1.3,青原区法院,52,15,30,158,97,34,吉安,细颗粒物(PM2.5)
211,重度污染,1.5,北街,140,5,8,251,161,46,江门,细颗粒物(PM2.5)
162,中度污染,1.8,西区,126,5,6,201,123,42,江门,细颗粒物(PM2.5)
127,轻度污染,2.2,圭峰西,77,3,20,114,96,13,江门,细颗粒物(PM2.5)
155,中度污染,1.5,东湖,118,4,4,253,118,40,江门,细颗粒物(PM2.5)
298,重度污染,2.4,虹桥邮政,93,28,22,314,248,37,江阴,细颗粒物(PM2.5)
306,严重污染,2.4,五星公园,71,24,12,303,256,20,江阴,细颗粒物(PM2.5)
314,严重污染,1.7,第二实验小学,63,59,50,341,264,19,江阴,细颗粒物(PM2.5)
149,轻度污染,1.6,JN子站,75,7,15,203,114,20,胶南,细颗粒物(PM2.5)
87,良,1.2,2号子站,57,27,28,121,64,11,胶南,细颗粒物(PM2.5)
97,良,2.0,胶州环保局,88,6,5,132,72,33,胶州,细颗粒物(PM2.5)
93,良,1.5,胶州一中,81,9,10,118,69,22,胶州,细颗粒物(PM2.5)
75,良,2.2,市监测站　,63,17,12,99,49,67,焦作,颗粒物(PM10)
81,良,2.0,市环保局　,_,27,17,111,49,76,焦作,颗粒物(PM10)
78,良,2.0,高新区政府,63,19,7,105,55,36,焦作,颗粒物(PM10)
55,良,1.6,影视城,37,43,25,59,39,45,焦作,"颗粒物(PM10)
细颗粒物(PM2.5)"
193,中度污染,1.5,清河小学,62,15,25,_,145,14,嘉兴,细颗粒物(PM2.5)
188,中度污染,1.1,嘉兴学院,64,12,27,170,141,17,嘉兴,细颗粒物(PM2.5)
203,重度污染,1.4,南湖区残联,68,4,19,201,153,26,嘉兴,细颗粒物(PM2.5)
26,优,1.4,气象局,51,39,72,18,14,50,嘉峪关,_
18,优,1.1,酒钢宾馆,36,51,70,12,5,43,嘉峪关,_
93,良,1.1,新兴,50,15,54,_,69,15,揭阳,细颗粒物(PM2.5)
172,中度污染,1.4,西马,58,16,45,132,130,19,揭阳,细颗粒物(PM2.5)
114,轻度污染,1.1,东兴,54,12,42,_,86,15,揭阳,细颗粒物(PM2.5)
113,轻度污染,0.8,渔湖,46,22,49,_,85,11,揭阳,细颗粒物(PM2.5)
54,良,1.0,哈达湾,46,49,53,57,32,34,吉林,颗粒物(PM10)
34,优,0.9,东局子,26,61,62,34,21,47,吉林,_
60,良,1.5,电力学院,52,40,27,59,43,26,吉林,细颗粒物(PM2.5)
42,优,1.0,江北,27,65,52,42,17,63,吉林,_
51,良,0.9,江南公园,54,42,56,51,30,45,吉林,颗粒物(PM10)
45,优,0.8,丰满,5,72,76,45,23,8,吉林,_
49,优,0.9,九站,24,66,36,49,26,20,吉林,_
89,良,1.8,环保局子站,89,_,6,127,40,31,即墨,颗粒物(PM10)
80,良,1.3,开发区子站,60,12,20,109,54,24,即墨,颗粒物(PM10)
288,重度污染,1.8,科干所,36,69,70,352,238,19,济南,细颗粒物(PM2.5)
259,重度污染,2.1,农科所,62,39,40,308,209,25,济南,细颗粒物(PM2.5)
312,严重污染,2.0,开发区,60,27,41,319,262,18,济南,细颗粒物(PM2.5)
271,重度污染,1.8,济南化工厂,83,23,33,283,221,27,济南,细颗粒物(PM2.5)
327,严重污染,1.8,省种子仓库,68,12,13,308,277,18,济南,细颗粒物(PM2.5)
299,重度污染,1.7,机床二厂,75,42,44,306,249,26,济南,细颗粒物(PM2.5)
287,重度污染,1.9,市监测站,87,22,47,380,237,28,济南,细颗粒物(PM2.5)
311,严重污染,1.9,长清党校,41,42,43,330,261,28,济南,细颗粒物(PM2.5)
79,良,1.4,市科委,51,25,33,108,48,53,金昌,颗粒物(PM10)
53,良,0.8,新川苑,27,37,39,55,21,26,金昌,颗粒物(PM10)
66,良,1.3,公司二招,42,30,36,81,29,48,金昌,颗粒物(PM10)
78,良,1.8,自来水公司,43,46,46,85,57,70,晋城,细颗粒物(PM2.5)
89,良,1.8,白云商贸,56,28,48,128,53,60,晋城,颗粒物(PM10)
78,良,1.6,市环保局,44,23,20,94,57,63,晋城,细颗粒物(PM2.5)
74,良,1.6,技术学院,47,28,28,97,40,59,晋城,颗粒物(PM10)
87,良,1.7,泽州一中,52,28,42,124,51,63,晋城,颗粒物(PM10)
67,良,1.1,白马寺,33,60,68,83,38,42,晋城,颗粒物(PM10)
51,良,0.9,王岗中学,13,2,1,51,33,5,景德镇,颗粒物(PM10)
129,轻度污染,1.4,老干部活动中心,24,2,14,102,98,19,景德镇,细颗粒物(PM2.5)
84,良,1.6,兽医站,40,2,12,111,62,14,景德镇,细颗粒物(PM2.5)
107,轻度污染,1.3,台达陶瓷,32,1,1,124,80,41,景德镇,细颗粒物(PM2.5)
97,良,1.0,陶研所,20,2,11,80,72,10,景德镇,细颗粒物(PM2.5)
345,严重污染,2.2,竹园小学,74,14,43,_,295,22,荆门,细颗粒物(PM2.5)
100,良,1.1,西山林语(启用161103),35,23,25,138,75,5,荆门,细颗粒物(PM2.5)
342,严重污染,2.6,市图书馆,78,28,43,407,292,26,荆州,细颗粒物(PM2.5)
312,严重污染,3.2,市委党校,74,5,16,347,262,46,荆州,细颗粒物(PM2.5)
330,严重污染,3.1,科融环保,69,7,27,328,280,21,荆州,细颗粒物(PM2.5)
76,良,1.0,十五中,47,10,16,102,47,19,金华,颗粒物(PM10)
60,良,1.1,监测站,41,10,14,70,38,10,金华,颗粒物(PM10)
65,良,0.8,武警支队,50,2,5,61,47,19,金华,细颗粒物(PM2.5)
232,重度污染,1.4,火炬城,29,66,62,238,182,19,济宁,细颗粒物(PM2.5)
189,中度污染,1.6,监测站,47,55,58,227,142,21,济宁,细颗粒物(PM2.5)
216,重度污染,1.7,电化厂,59,21,28,268,166,16,济宁,细颗粒物(PM2.5)
322,严重污染,1.7,金坛市环境监测站,49,3,2,346,272,3,金坛,细颗粒物(PM2.5)
375,严重污染,1.9,金坛市自来水公司,53,14,19,_,325,12,金坛,细颗粒物(PM2.5)
104,轻度污染,2.8,锦纶小区,68,3,3,151,78,209,晋中,细颗粒物(PM2.5)
127,轻度污染,3.5,南都小区,68,6,6,203,74,168,晋中,颗粒物(PM10)
144,轻度污染,3.5,榆次区政府,69,7,7,237,104,153,晋中,颗粒物(PM10)
108,轻度污染,2.4,榆次三中,75,12,12,142,81,197,晋中,细颗粒物(PM2.5)
230,重度污染,3.6,南山,68,8,8,275,180,133,锦州,细颗粒物(PM2.5)
122,轻度污染,2.9,开发区,90,4,4,154,92,206,锦州,细颗粒物(PM2.5)
212,重度污染,3.6,北湖公园,78,11,12,_,162,311,锦州,细颗粒物(PM2.5)
210,重度污染,3.6,百股街道,67,10,7,172,160,118,锦州,细颗粒物(PM2.5)
224,重度污染,3.9,天安街道,64,8,6,_,174,116,锦州,细颗粒物(PM2.5)
205,重度污染,1.0,十里,63,2,10,_,155,21,九江,细颗粒物(PM2.5)
179,中度污染,0.6,茅山头,56,9,16,_,135,10,九江,细颗粒物(PM2.5)
196,中度污染,1.5,西园,46,2,11,_,147,25,九江,细颗粒物(PM2.5)
188,中度污染,1.4,五七二七厂,32,10,13,_,141,14,九江,细颗粒物(PM2.5)
220,重度污染,1.1,石化总厂,46,8,13,_,170,10,九江,细颗粒物(PM2.5)
51,良,1.1,仓门街子站,57,28,42,51,25,33,酒泉,颗粒物(PM10)
35,优,0.6,富康家世界子站,31,54,58,35,12,12,酒泉,_
50,优,0.3,庐山气象台,3,132,138,50,30,15,九江,_
